Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
"DI.49_ImitOn","DB703.DBX292.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.49_ImitOff","DB703.DBX292.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.49_HotChange","DB703.DBX292.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.50_Val","DB703.DBX294.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.50_Nch","DB703.INT296",Word,1,R/W,100,,,,,,,,,,"",
"DI.50_ImitOn","DB703.DBX298.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.50_ImitOff","DB703.DBX298.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.50_HotChange","DB703.DBX298.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.51_Val","DB703.DBX300.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.51_Nch","DB703.INT302",Word,1,R/W,100,,,,,,,,,,"",
"DI.51_ImitOn","DB703.DBX304.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.51_ImitOff","DB703.DBX304.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.51_HotChange","DB703.DBX304.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.52_Val","DB703.DBX306.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.52_Nch","DB703.INT308",Word,1,R/W,100,,,,,,,,,,"",
"DI.52_ImitOn","DB703.DBX310.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.52_ImitOff","DB703.DBX310.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.52_HotChange","DB703.DBX310.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.53_Val","DB703.DBX312.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.53_Nch","DB703.INT314",Word,1,R/W,100,,,,,,,,,,"",
"DI.53_ImitOn","DB703.DBX316.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.53_ImitOff","DB703.DBX316.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.53_HotChange","DB703.DBX316.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.54_Val","DB703.DBX318.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.54_Nch","DB703.INT320",Word,1,R/W,100,,,,,,,,,,"",
"DI.54_ImitOn","DB703.DBX322.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.54_ImitOff","DB703.DBX322.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.54_HotChange","DB703.DBX322.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.55_Val","DB703.DBX324.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.55_Nch","DB703.INT326",Word,1,R/W,100,,,,,,,,,,"",
"DI.55_ImitOn","DB703.DBX328.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.55_ImitOff","DB703.DBX328.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.55_HotChange","DB703.DBX328.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.56_Val","DB703.DBX330.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.56_Nch","DB703.INT332",Word,1,R/W,100,,,,,,,,,,"",
"DI.56_ImitOn","DB703.DBX334.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.56_ImitOff","DB703.DBX334.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.56_HotChange","DB703.DBX334.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.57_Val","DB703.DBX336.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.57_Nch","DB703.INT338",Word,1,R/W,100,,,,,,,,,,"",
"DI.57_ImitOn","DB703.DBX340.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.57_ImitOff","DB703.DBX340.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.57_HotChange","DB703.DBX340.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.58_Val","DB703.DBX342.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.58_Nch","DB703.INT344",Word,1,R/W,100,,,,,,,,,,"",
"DI.58_ImitOn","DB703.DBX346.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.58_ImitOff","DB703.DBX346.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.58_HotChange","DB703.DBX346.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.59_Val","DB703.DBX348.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.59_Nch","DB703.INT350",Word,1,R/W,100,,,,,,,,,,"",
"DI.59_ImitOn","DB703.DBX352.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.59_ImitOff","DB703.DBX352.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.59_HotChange","DB703.DBX352.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.60_Val","DB703.DBX354.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.60_Nch","DB703.INT356",Word,1,R/W,100,,,,,,,,,,"",
"DI.60_ImitOn","DB703.DBX358.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.60_ImitOff","DB703.DBX358.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.60_HotChange","DB703.DBX358.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.61_Val","DB703.DBX360.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.61_Nch","DB703.INT362",Word,1,R/W,100,,,,,,,,,,"",
"DI.61_ImitOn","DB703.DBX364.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.61_ImitOff","DB703.DBX364.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.61_HotChange","DB703.DBX364.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.62_Val","DB703.DBX366.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.62_Nch","DB703.INT368",Word,1,R/W,100,,,,,,,,,,"",
"DI.62_ImitOn","DB703.DBX370.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.62_ImitOff","DB703.DBX370.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.62_HotChange","DB703.DBX370.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.63_Val","DB703.DBX372.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.63_Nch","DB703.INT374",Word,1,R/W,100,,,,,,,,,,"",
"DI.63_ImitOn","DB703.DBX376.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.63_ImitOff","DB703.DBX376.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.63_HotChange","DB703.DBX376.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.64_Val","DB703.DBX378.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.64_Nch","DB703.INT380",Word,1,R/W,100,,,,,,,,,,"",
"DI.64_ImitOn","DB703.DBX382.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.64_ImitOff","DB703.DBX382.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.64_HotChange","DB703.DBX382.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.65_Val","DB703.DBX384.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.65_Nch","DB703.INT386",Word,1,R/W,100,,,,,,,,,,"",
"DI.65_ImitOn","DB703.DBX388.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.65_ImitOff","DB703.DBX388.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.65_HotChange","DB703.DBX388.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.66_Val","DB703.DBX390.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.66_Nch","DB703.INT392",Word,1,R/W,100,,,,,,,,,,"",
"DI.66_ImitOn","DB703.DBX394.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.66_ImitOff","DB703.DBX394.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.66_HotChange","DB703.DBX394.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.67_Val","DB703.DBX396.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.67_Nch","DB703.INT398",Word,1,R/W,100,,,,,,,,,,"",
"DI.67_ImitOn","DB703.DBX400.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.67_ImitOff","DB703.DBX400.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.67_HotChange","DB703.DBX400.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.68_Val","DB703.DBX402.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.68_Nch","DB703.INT404",Word,1,R/W,100,,,,,,,,,,"",
"DI.68_ImitOn","DB703.DBX406.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.68_ImitOff","DB703.DBX406.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.68_HotChange","DB703.DBX406.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.69_Val","DB703.DBX408.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.69_Nch","DB703.INT410",Word,1,R/W,100,,,,,,,,,,"",
"DI.69_ImitOn","DB703.DBX412.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.69_ImitOff","DB703.DBX412.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.69_HotChange","DB703.DBX412.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.70_Val","DB703.DBX414.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.70_Nch","DB703.INT416",Word,1,R/W,100,,,,,,,,,,"",
"DI.70_ImitOn","DB703.DBX418.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.70_ImitOff","DB703.DBX418.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.70_HotChange","DB703.DBX418.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.71_Val","DB703.DBX420.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.71_Nch","DB703.INT422",Word,1,R/W,100,,,,,,,,,,"",
"DI.71_ImitOn","DB703.DBX424.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.71_ImitOff","DB703.DBX424.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.71_HotChange","DB703.DBX424.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.72_Val","DB703.DBX426.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.72_Nch","DB703.INT428",Word,1,R/W,100,,,,,,,,,,"",
"DI.72_ImitOn","DB703.DBX430.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.72_ImitOff","DB703.DBX430.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.72_HotChange","DB703.DBX430.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.73_Val","DB703.DBX432.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.73_Nch","DB703.INT434",Word,1,R/W,100,,,,,,,,,,"",
"DI.73_ImitOn","DB703.DBX436.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.73_ImitOff","DB703.DBX436.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.73_HotChange","DB703.DBX436.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.74_Val","DB703.DBX438.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.74_Nch","DB703.INT440",Word,1,R/W,100,,,,,,,,,,"",
"DI.74_ImitOn","DB703.DBX442.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.74_ImitOff","DB703.DBX442.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.74_HotChange","DB703.DBX442.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.75_Val","DB703.DBX444.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.75_Nch","DB703.INT446",Word,1,R/W,100,,,,,,,,,,"",
"DI.75_ImitOn","DB703.DBX448.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.75_ImitOff","DB703.DBX448.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.75_HotChange","DB703.DBX448.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.76_Val","DB703.DBX450.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.76_Nch","DB703.INT452",Word,1,R/W,100,,,,,,,,,,"",
"DI.76_ImitOn","DB703.DBX454.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.76_ImitOff","DB703.DBX454.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.76_HotChange","DB703.DBX454.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.77_Val","DB703.DBX456.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.77_Nch","DB703.INT458",Word,1,R/W,100,,,,,,,,,,"",
"DI.77_ImitOn","DB703.DBX460.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.77_ImitOff","DB703.DBX460.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.77_HotChange","DB703.DBX460.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.78_Val","DB703.DBX462.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.78_Nch","DB703.INT464",Word,1,R/W,100,,,,,,,,,,"",
"DI.78_ImitOn","DB703.DBX466.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.78_ImitOff","DB703.DBX466.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.78_HotChange","DB703.DBX466.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.79_Val","DB703.DBX468.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.79_Nch","DB703.INT470",Word,1,R/W,100,,,,,,,,,,"",
"DI.79_ImitOn","DB703.DBX472.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.79_ImitOff","DB703.DBX472.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.79_HotChange","DB703.DBX472.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.80_Val","DB703.DBX474.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.80_Nch","DB703.INT476",Word,1,R/W,100,,,,,,,,,,"",
"DI.80_ImitOn","DB703.DBX478.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.80_ImitOff","DB703.DBX478.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.80_HotChange","DB703.DBX478.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.81_Val","DB703.DBX480.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.81_Nch","DB703.INT482",Word,1,R/W,100,,,,,,,,,,"",
"DI.81_ImitOn","DB703.DBX484.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.81_ImitOff","DB703.DBX484.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.81_HotChange","DB703.DBX484.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.82_Val","DB703.DBX486.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.82_Nch","DB703.INT488",Word,1,R/W,100,,,,,,,,,,"",
"DI.82_ImitOn","DB703.DBX490.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.82_ImitOff","DB703.DBX490.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.82_HotChange","DB703.DBX490.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.83_Val","DB703.DBX492.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.83_Nch","DB703.INT494",Word,1,R/W,100,,,,,,,,,,"",
"DI.83_ImitOn","DB703.DBX496.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.83_ImitOff","DB703.DBX496.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.83_HotChange","DB703.DBX496.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.84_Val","DB703.DBX498.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.84_Nch","DB703.INT500",Word,1,R/W,100,,,,,,,,,,"",
"DI.84_ImitOn","DB703.DBX502.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.84_ImitOff","DB703.DBX502.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.84_HotChange","DB703.DBX502.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.85_Val","DB703.DBX504.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.85_Nch","DB703.INT506",Word,1,R/W,100,,,,,,,,,,"",
"DI.85_ImitOn","DB703.DBX508.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.85_ImitOff","DB703.DBX508.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.85_HotChange","DB703.DBX508.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.86_Val","DB703.DBX510.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.86_Nch","DB703.INT512",Word,1,R/W,100,,,,,,,,,,"",
"DI.86_ImitOn","DB703.DBX514.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.86_ImitOff","DB703.DBX514.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.86_HotChange","DB703.DBX514.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.87_Val","DB703.DBX516.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.87_Nch","DB703.INT518",Word,1,R/W,100,,,,,,,,,,"",
"DI.87_ImitOn","DB703.DBX520.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.87_ImitOff","DB703.DBX520.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.87_HotChange","DB703.DBX520.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.88_Val","DB703.DBX522.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.88_Nch","DB703.INT524",Word,1,R/W,100,,,,,,,,,,"",
"DI.88_ImitOn","DB703.DBX526.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.88_ImitOff","DB703.DBX526.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.88_HotChange","DB703.DBX526.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.89_Val","DB703.DBX528.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.89_Nch","DB703.INT530",Word,1,R/W,100,,,,,,,,,,"",
"DI.89_ImitOn","DB703.DBX532.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.89_ImitOff","DB703.DBX532.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.89_HotChange","DB703.DBX532.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.90_Val","DB703.DBX534.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.90_Nch","DB703.INT536",Word,1,R/W,100,,,,,,,,,,"",
"DI.90_ImitOn","DB703.DBX538.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.90_ImitOff","DB703.DBX538.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.90_HotChange","DB703.DBX538.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.91_Val","DB703.DBX540.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.91_Nch","DB703.INT542",Word,1,R/W,100,,,,,,,,,,"",
"DI.91_ImitOn","DB703.DBX544.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.91_ImitOff","DB703.DBX544.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.91_HotChange","DB703.DBX544.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.92_Val","DB703.DBX546.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.92_Nch","DB703.INT548",Word,1,R/W,100,,,,,,,,,,"",
"DI.92_ImitOn","DB703.DBX550.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.92_ImitOff","DB703.DBX550.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.92_HotChange","DB703.DBX550.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.93_Val","DB703.DBX552.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.93_Nch","DB703.INT554",Word,1,R/W,100,,,,,,,,,,"",
"DI.93_ImitOn","DB703.DBX556.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.93_ImitOff","DB703.DBX556.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.93_HotChange","DB703.DBX556.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.94_Val","DB703.DBX558.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.94_Nch","DB703.INT560",Word,1,R/W,100,,,,,,,,,,"",
"DI.94_ImitOn","DB703.DBX562.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.94_ImitOff","DB703.DBX562.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.94_HotChange","DB703.DBX562.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.95_Val","DB703.DBX564.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.95_Nch","DB703.INT566",Word,1,R/W,100,,,,,,,,,,"",
"DI.95_ImitOn","DB703.DBX568.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.95_ImitOff","DB703.DBX568.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.95_HotChange","DB703.DBX568.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.96_Val","DB703.DBX570.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.96_Nch","DB703.INT572",Word,1,R/W,100,,,,,,,,,,"",
"DI.96_ImitOn","DB703.DBX574.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.96_ImitOff","DB703.DBX574.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.96_HotChange","DB703.DBX574.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.97_Val","DB703.DBX576.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.97_Nch","DB703.INT578",Word,1,R/W,100,,,,,,,,,,"",
"DI.97_ImitOn","DB703.DBX580.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.97_ImitOff","DB703.DBX580.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.97_HotChange","DB703.DBX580.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DI.98_Val","DB703.DBX582.0",Boolean,1,R/W,100,,,,,,,,,,"",
